object_id,entity_type,parent_id,name,category_code,status,start_dates,end_dates,time_elapsed_months,country_code,state_code,city,region,investment_rounds,invested_companies,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships
c:44454,Company,,Sportistic,sports,operating,2009-01-01,2010-06-03,17.0,USA,CA,San Francisco,SF Bay,0,0,2,466969.0,,,0,4
c:4446,Company,,InMobi,mobile,operating,2007-01-01,2011-09-15,56.0,IND,,Bangalore,Bangalore,0,0,4,215600000.0,2011-07-18,2013-10-22,3,36
c:44467,Company,,Betterment,finance,operating,2008-08-25,2012-10-03,49.0,USA,NY,New York,New York,0,0,2,13000000.0,2012-10-03,2013-02-04,2,9
c:44469,Company,,Calera,cleantech,operating,2007-01-01,2011-12-14,59.0,USA,CA,Los Gatos,SF Bay,0,0,3,45500000.0,2010-01-01,2010-01-01,1,5
c:4447,Company,,BigString,web,closed,2003-10-01,2010-03-23,78.0,,,,unknown,0,0,2,518000.0,2008-04-16,2008-04-16,1,3
c:44472,Company,,Jade Magnet,advertising,operating,2009-01-01,2009-01-01,0.0,IND,,bangalore,Bangalore,0,0,1,200000.0,2009-01-01,2009-01-01,1,2
c:44481,Company,,Appfrica,other,operating,2008-08-01,2009-02-20,7.0,UGA,,Kampala,Kampala,0,0,1,15000.0,2012-08-01,2012-08-01,1,3
c:44493,Company,,Factory Media Limited,web,acquired,2006-12-01,2006-12-01,0.0,GBR,,London,London,0,0,1,6821772.0,2006-12-01,2006-12-01,1,6
c:44494,Company,,Picklive,games_video,acquired,2009-01-01,2010-01-01,12.0,GBR,,London,London,0,0,1,0.0,2010-03-01,2010-03-25,2,2
c:44498,Company,,Origene Technologies,biotech,operating,1996-01-01,2013-03-21,207.0,USA,MD,Rockville,Washington DC,0,0,3,52300000.0,2013-04-08,2013-04-08,1,0
c:445,Company,,Six Apart,enterprise,acquired,2001-09-01,2006-03-01,54.0,JPN,,Tokyo,Tokyo,0,0,3,22600000.0,2010-11-01,2013-04-01,4,54
c:44501,Company,,NextWidgets,ecommerce,operating,2005-01-01,2005-01-01,0.0,CHE,,Zurich,Zurich,0,0,1,0.0,2008-01-01,2008-01-01,1,2
c:44503,Company,,ModCloth,ecommerce,operating,2002-07-18,2012-07-01,119.0,USA,PA,Pittsburgh,Pittsburg,0,0,6,63739701.0,2012-12-01,2013-07-19,3,13
c:44504,Company,,Demandforce,software,acquired,2003-01-01,2011-10-17,105.0,USA,CA,San Francisco,SF Bay,0,0,3,10119801.0,2012-04-27,2013-01-01,2,7
c:4451,Company,,Daptiv,enterprise,operating,1997-06-01,2008-08-28,135.0,USA,WA,Seattle,Seattle,0,0,3,28500000.0,2008-10-24,2013-07-05,3,8
c:44514,Company,,Nelbee,real_estate,closed,2011-04-05,2011-06-17,2.0,USA,NY,New York,New York,0,0,1,0.0,2010-01-11,2010-01-11,1,2
c:44516,Company,,Strava,hardware,operating,2009-01-01,2011-07-27,31.0,USA,CA,San Francisco,SF Bay,0,0,2,16100000.0,2011-08-01,2011-08-01,1,10
c:4453,Company,,EQAL,web,acquired,2008-04-01,2011-05-23,38.0,USA,CA,North Hollywood,Los Angeles,0,0,2,6875000.0,2010-02-04,2012-09-25,5,30
c:44532,Company,,Door 6,games_video,operating,2009-06-01,2011-12-01,30.0,USA,WI,Madison,Madison,0,0,1,100000.0,2009-06-01,2010-06-02,2,3
c:44544,Company,,ITA Software,software,acquired,1996-01-01,2006-01-23,121.0,USA,MA,Cambridge,Boston,0,0,1,100000000.0,2008-04-01,2011-04-13,3,7
c:44545,Company,,Boingo Wireless,mobile,operating,2001-01-01,2006-08-16,67.0,USA,CA,Los Angeles,Los Angeles,0,0,1,65000000.0,2011-01-14,2012-08-08,3,22
c:44549,Company,,Daintree Networks,cleantech,operating,2003-01-01,2011-03-15,98.0,USA,CA,Mountain View,SF Bay,0,0,2,12000000.0,2010-03-25,2010-03-25,1,0
c:44551,Company,,GMI,software,operating,1999-01-01,2006-06-05,89.0,USA,WA,Bellevue,Seattle,0,0,1,35000000.0,2008-10-01,2008-10-01,1,10
c:44557,Company,,LeisureLink,real_estate,operating,2006-01-01,2010-11-10,58.0,USA,CA,Pasadena,Los Angeles,0,0,2,17100000.0,2012-01-01,2012-01-01,1,8
c:44566,Company,,Serveron,hardware,operating,2001-01-01,2007-03-22,75.0,USA,OR,Hillsboro,Portland,0,0,2,8000000.0,,,0,1
c:44571,Company,,Adea,consulting,acquired,1996-01-01,2007-01-01,132.0,USA,TX,Irving,Dallas,0,0,1,5000000.0,,,0,1
c:44573,Company,,Tira Wireless,software,operating,2001-01-01,2007-07-09,78.0,CAN,,Toronto,Toronto,0,0,3,20500000.0,,,0,1
c:44576,Company,,CREDANT Technologies,security,acquired,2001-01-01,2007-12-20,84.0,USA,TX,Addison,Dallas,0,0,1,5000000.0,2001-02-01,2012-12-18,2,6
c:44578,Company,,GlobalServe,finance,operating,1996-01-01,2013-01-13,204.0,USA,NY,Valhalla,New York,0,0,2,8220000.0,,,0,1
c:44592,Company,,Aceris 3D Inspection,hardware,closed,2000-01-01,2007-05-30,89.0,CAN,,Montreal,Montreal,0,0,1,4880000.0,,,0,0
c:44593,Company,,Zeligsoft,software,operating,2002-01-01,2007-07-23,67.0,CAN,,Gatineau,Gatineau,0,0,2,7290000.0,,,0,1
c:44594,Company,,UniServity,enterprise,operating,1999-01-01,2007-03-07,98.0,GBR,,Reading,London,0,0,1,4700000.0,2010-03-09,2010-03-25,2,0
c:44596,Company,,Exit Games,software,operating,2003-01-01,2007-03-01,50.0,DEU,,Hamburg,Hamburg,0,0,1,4610000.0,2013-08-15,2013-08-15,1,0
c:44597,Company,,DNA13,software,operating,2001-01-01,2007-05-08,76.0,CAN,,Ottawa,Ottawa,0,0,1,4530000.0,2009-10-01,2009-10-01,1,2
c:446,Company,,Weebly,web,operating,2006-01-01,2011-03-01,62.0,USA,CA,San Francisco,SF Bay,0,0,3,670000.0,,,0,15
c:4460,Company,,LOVEFiLM,web,acquired,2002-10-01,2003-01-01,3.0,GBR,,London,London,0,0,2,0.0,2012-01-01,2013-06-10,2,21
c:44600,Company,,nScaled,enterprise,operating,2009-01-01,2013-02-26,50.0,USA,CA,San Francisco,SF Bay,0,0,2,8500000.0,2009-01-01,2009-10-26,2,3
c:44605,Company,,First Meta,games_video,operating,2007-01-01,2012-03-01,62.0,SGP,,Singapore,Singapore,0,0,2,501000.0,2009-08-01,2012-01-15,2,5
c:44607,Company,,Ad Summos,advertising,closed,2010-01-01,2011-06-01,17.0,USA,NY,New York,New York,0,0,2,4549999.0,,,0,0
c:44608,Company,,Spatial Photonics,hardware,acquired,2004-01-01,2010-03-25,75.0,USA,CA,Sunnyvale,SF Bay,0,0,1,3803800.0,2004-01-01,2004-01-01,1,2
c:44609,Company,,M9 Defense,enterprise,operating,2009-01-01,2012-05-10,40.0,USA,WA,"Woodinville,",Seattle,0,0,3,2534630.0,2011-01-11,2011-01-11,1,0
c:44612,Company,,TAGSYS RFID Group,software,operating,2001-01-01,2010-03-25,111.0,USA,PA,King of Prussia,Philadelphia,0,0,3,57884800.0,2010-01-01,2010-01-01,1,15
c:44615,Company,,Aerohive Networks,mobile,operating,2006-01-01,2013-07-09,90.0,USA,CA,Sunnyvale,SF Bay,0,0,5,84952382.0,2007-07-30,2013-01-01,3,11
c:44616,Company,,Yamisee,web,closed,2010-01-01,2010-12-15,11.0,USA,CT,Westport,Westport,0,0,2,700000.0,2010-08-01,2011-01-26,2,2
c:44618,Company,,SocialVest,ecommerce,operating,2009-01-01,2013-05-29,53.0,USA,GA,Atlanta,Atlanta,0,0,4,1850000.0,2010-09-20,2011-05-01,2,6
c:44620,Company,,TechMedia Advertising,advertising,operating,2007-01-01,2010-06-02,41.0,SGP,,,Singapore - Other,0,0,2,837500.0,,,0,3
c:44625,Company,,ItsOn,mobile,operating,2008-01-01,2012-10-30,58.0,USA,CA,Redwood City,SF Bay,0,0,7,27944372.0,2012-10-30,2013-11-12,3,11
c:44628,Company,,TreeRing,social,operating,2010-01-01,2012-09-25,33.0,USA,CA,San Mateo,SF Bay,0,0,1,3600000.0,2009-03-01,2009-03-01,1,3
c:44630,Company,,MetaJure,enterprise,operating,2007-08-01,2013-01-22,66.0,USA,WA,Seattle,Seattle,0,0,2,4382000.0,,,0,7
c:44631,Company,,Ticket Cake,ecommerce,operating,2010-03-12,2012-08-31,30.0,USA,NV,Las Vegas,Las Vegas,0,0,1,0.0,,,0,2
c:44633,Company,,Chinacars,,operating,2001-01-01,2006-08-29,68.0,CHN,,Beijing,Beijing,0,0,1,25000000.0,,,0,0
c:44640,Company,,500Friends,enterprise,operating,2009-12-15,2013-03-12,39.0,USA,CA,San Francisco,SF Bay,0,0,4,12900000.0,2012-04-01,2013-03-12,2,14
c:44641,Company,,Greenlots,hardware,operating,2008-09-01,2011-06-01,33.0,SGP,,Singapore,Singapore,0,0,2,7000000.0,2012-01-01,2012-01-01,1,7
c:44643,Company,,FourthWall Media,advertising,operating,1999-01-01,2012-04-16,159.0,USA,TX,Plano,Dallas,0,0,2,25071584.0,2010-01-01,2010-01-01,1,16
c:44644,Company,,Supertec,software,operating,2003-01-01,2007-10-10,57.0,FRA,,Grenoble,Grenoble,0,0,2,5940000.0,,,0,0
c:44645,Company,,3Guppies,games_video,operating,2003-01-01,2006-04-05,39.0,USA,WA,Seattle,Seattle,0,0,1,20000000.0,,,0,1
c:44646,Company,,AquaMobile,software,operating,2006-01-01,2007-10-23,22.0,ESP,,Madrid,Madrid,0,0,1,4270000.0,2012-09-08,2012-09-08,1,2
c:44648,Company,,Response Analytics,software,operating,2006-01-01,2007-01-23,13.0,USA,AZ,Scottsdale,Phoenix,0,0,1,4250000.0,2007-01-01,2007-01-01,1,2
c:44650,Company,,Netli,network_hosting,acquired,2000-01-01,2006-02-13,73.0,USA,CA,Palo Alto,SF Bay,0,0,1,18000000.0,2006-01-01,2006-01-01,1,9
c:44661,Company,,99Bill,ecommerce,operating,2005-01-01,2012-12-19,96.0,CHN,,Shanghai,Shanghai,0,0,2,42050013.0,,,0,2
c:44675,Company,,Bold Technologies,software,operating,1981-01-01,2012-06-15,377.0,USA,CO,Colorado Springs,Colorado Springs,0,0,1,500000.0,2013-08-15,2013-08-15,1,6
c:4468,Company,,"Remixation, Inc.",games_video,operating,2006-06-01,2012-07-01,73.0,USA,CA,San Francisco,SF Bay,0,0,2,5580000.0,2006-06-01,2011-09-21,3,4
c:44680,Company,,Qitio,hardware,closed,2007-03-01,2007-03-01,0.0,POL,,Warszawa,Warszawa,0,0,1,500000.0,2007-09-01,2007-09-01,1,1
c:44681,Company,,WorldStores,ecommerce,operating,2003-01-01,2013-06-03,125.0,GBR,,Twickenham,Twickenham,0,0,3,31627798.0,2010-02-01,2013-12-02,2,5
c:44684,Company,,goBalto,software,operating,2008-10-23,2012-12-27,50.0,USA,CA,San Francisco,SF Bay,0,0,3,20500000.0,,,0,1
c:44687,Company,,Gigamon,network_hosting,ipo,2004-07-01,2010-02-03,67.0,USA,CA,Milpitas,SF Bay,0,0,1,22800000.0,2013-05-30,2013-06-17,2,8
c:44690,Company,,Artsy,design,operating,2009-01-01,2011-11-03,34.0,USA,NY,New York,New York,0,0,4,7460000.0,2012-10-09,2013-02-01,2,12
c:44692,Company,,Quixey,search,operating,2009-11-01,2013-10-03,47.0,USA,CA,Mountain View,SF Bay,0,0,5,74900000.0,2013-04-08,2013-10-23,2,11
c:44693,Company,,TappIn,enterprise,acquired,2009-01-01,2011-10-06,33.0,USA,WA,Seattle,Seattle,0,0,2,2293122.0,2011-01-01,2011-12-05,3,6
c:44697,Company,,Cardagin Networks,mobile,operating,2009-07-21,2011-07-18,24.0,USA,VA,Charlottesville,Charlottesville,0,0,1,4250000.0,2009-07-21,2011-07-18,2,5
c:44699,Company,,GoLive! Mobile,mobile,operating,2006-08-01,2006-08-01,0.0,USA,CA,Menlo Park,SF Bay,0,0,2,40000.0,2011-08-23,2012-12-01,2,9
c:447,Company,,Yola,web,operating,2007-03-01,2009-02-17,24.0,USA,CA,San Francisco,SF Bay,0,0,2,25000000.0,2008-06-13,2012-09-10,4,19
c:44700,Company,,Risk I/O,security,operating,2010-12-01,2012-11-13,23.0,USA,IL,Chicago,Chicago,0,0,2,6250000.0,2010-06-09,2013-01-07,4,14
c:44705,Company,,Tripping,travel,operating,2010-01-01,2011-07-11,18.0,USA,CA,San Francisco,SF Bay,0,0,1,1000000.0,2011-11-23,2013-05-22,3,7
c:44708,Company,,OB10,network_hosting,operating,2000-01-01,2006-02-28,74.0,GBR,,London,London,0,0,1,10100000.0,2011-04-01,2011-04-01,1,3
c:44709,Company,,Passado,,operating,2001-01-01,2006-12-14,71.0,GBR,,London,London,0,0,1,13200000.0,2003-01-01,2003-01-01,1,2
c:44712,Company,,Vcommerce,software,operating,1997-01-01,2006-03-29,111.0,USA,AZ,Scottsdale,Phoenix,0,0,1,13000000.0,2002-01-01,2002-01-01,1,5
c:44714,Company,,Adaptive TCR,biotech,closed,2009-01-01,2011-06-10,29.0,USA,WA,Seattle,Seattle,0,0,2,10350000.0,,,0,2
c:44717,Company,,CourseAdvisor,ecommerce,operating,2004-01-01,2006-09-05,32.0,USA,MA,Woburn,Boston,0,0,1,12000000.0,1985-06-13,2006-09-01,2,2
c:44721,Company,,SmartPay Jieyin,,operating,2001-01-01,2006-12-18,72.0,CHN,,Shanghai,Shanghai,0,0,2,10000000.0,,,0,1
c:44726,Company,,Modular Robotics,manufacturing,operating,2008-01-01,2012-07-23,55.0,USA,,"Boulder,",Denver,0,0,2,3486906.0,2008-01-01,2013-11-07,2,5
c:44733,Company,,Bluespec,software,operating,2003-01-01,2012-01-26,109.0,USA,MA,Waltham,Boston,0,0,3,6750000.0,,,0,0
c:44734,Company,,The Multiverse Network,software,operating,2004-07-01,2009-01-12,54.0,USA,CA,Mountain View,SF Bay,0,0,4,11600000.0,,,0,5
c:44737,Company,,Zenops,software,operating,2003-01-01,2007-04-24,52.0,FRA,,Courbevoie,Paris,0,0,2,5240000.0,2007-01-01,2007-01-01,1,1
c:44739,Company,,Exclusive Networks,security,operating,1995-01-01,2007-06-15,149.0,FRA,,Champagne au mont d'or,Champagne au mont d'or,0,0,1,4030000.0,,,0,0
c:44740,Company,,PACE Aerospace Engineering and Information Technology,software,operating,1995-01-01,2007-04-02,147.0,DEU,,Berlin,Berlin,0,0,1,4020000.0,,,0,0
c:44744,Company,,Nixle,messaging,operating,2007-01-02,2010-07-01,42.0,USA,NJ,Westfield,Westfield,0,0,1,10000000.0,2011-06-01,2011-06-01,1,13
c:44746,Company,,Sparus Software,software,acquired,2003-01-01,2007-04-16,51.0,FRA,,Paris,Paris,0,0,2,5420000.0,2006-09-15,2006-09-15,1,7
c:44747,Company,,PremiTech,software,operating,1999-01-01,2007-01-29,97.0,DNK,,Hedehusene,Hedehusene,0,0,1,4010000.0,,,0,0
c:44767,Company,,OpenSpirit,other,acquired,2000-01-01,2007-02-15,85.0,USA,TX,Stafford,Houston,0,0,1,4000000.0,,,0,0
c:44769,Company,,Zilliant,software,operating,1999-01-01,2010-07-19,139.0,USA,TX,Austin,Austin,0,0,3,29100000.0,2011-01-01,2011-01-01,1,19
c:44771,Company,,Boxcar,software,acquired,2009-06-23,2012-03-15,33.0,FRA,,Paris,Paris,0,0,1,150000.0,2010-01-01,2012-07-15,3,6
c:44775,Company,,IPPLEX,software,operating,2006-01-01,2011-01-11,60.0,USA,CA,Culver City,Los Angeles,0,0,1,4258500.0,2010-07-01,2010-07-01,1,1
c:44777,Company,,Footbalistic,sports,closed,2009-03-01,2010-06-09,15.0,USA,CA,San Francisco,SF Bay,0,0,1,500000.0,2010-02-01,2010-02-01,1,4
c:4478,Company,,MediaScrape,web,closed,2006-05-01,2008-04-17,24.0,CAN,,Montreal,Montreal,0,0,3,5200000.0,2008-06-04,2008-06-04,1,1
c:44784,Company,,Presto Services,,operating,2004-01-01,2006-05-23,29.0,USA,CA,Los Altos,SF Bay,0,0,1,10000000.0,2008-08-16,2008-08-16,1,6
c:44791,Company,,Interwise,software,operating,1994-01-01,2006-08-08,151.0,USA,MA,Cambridge,Boston,0,0,1,9000000.0,2005-01-01,2005-01-01,1,2
c:44794,Company,,Charitas,mobile,closed,2009-06-01,2009-07-01,1.0,,,,unknown,0,0,1,3000.0,,,0,0
c:44801,Company,,Neofonie,software,operating,1998-01-01,1998-01-01,0.0,DEU,,Berlin,Berlin,0,0,1,0.0,1998-01-01,2010-05-07,3,2
c:44802,Company,,24x7 Learning,web,operating,2001-01-01,2007-11-06,82.0,IND,,Bangalore,Bangalore,0,0,1,4000000.0,2011-01-01,2011-01-01,1,22
c:44804,Company,,Press-sense,software,acquired,2001-01-01,2008-06-25,90.0,ISR,,Or Akiva,Or Akiva,0,0,3,14000000.0,,,0,0
c:44810,Company,,Reactivity,software,acquired,1998-01-01,2006-02-13,97.0,USA,CA,Belmont,SF Bay,0,0,1,8550000.0,2007-02-27,2007-06-01,2,12
c:44820,Company,,Industrious Kid,,operating,2005-01-01,2006-03-16,14.0,USA,CA,Oakland,SF Bay,0,0,1,8500000.0,,,0,1
c:44825,Company,,KupiKupon,web,operating,2010-03-01,2010-05-01,2.0,RUS,,Moscow,Moscow,0,0,1,3000000.0,,,0,0
c:44830,Company,,Keynoir,ecommerce,acquired,2010-03-11,2010-03-30,1.0,GBR,,London,London,0,0,1,1740000.0,2010-02-01,2010-02-01,1,3
c:44838,Company,,madvertise,advertising,operating,2008-09-16,2011-10-10,37.0,DEU,,Berlin,Berlin,0,0,3,10000000.0,2012-04-26,2013-01-08,3,8
c:44847,Company,,ReadyForce,web,operating,2010-01-01,2010-03-29,3.0,USA,CA,San Francisco,SF Bay,0,0,1,12200000.0,2010-03-29,2011-06-01,2,28
c:44850,Company,,Twirl TV,games_video,operating,2009-01-01,2010-03-29,15.0,USA,CA,Los Altos Hills,SF Bay,0,0,1,8762.0,,,0,0
c:44852,Company,,MailWriter,messaging,closed,2009-01-05,2010-01-01,12.0,,,,unknown,0,0,1,0.0,,,0,0
c:44855,Company,,Curate.Us,web,operating,2009-01-01,2009-01-01,0.0,,,,unknown,0,0,1,750000.0,2010-10-06,2010-10-06,1,2
c:44857,Company,,Monexa,software,operating,1998-01-01,2013-12-09,191.0,CAN,,Vancouver,Vancouver,0,0,2,1000000.0,,,0,13
c:44858,Company,,Ultimate Software,software,operating,1998-01-01,2013-11-25,191.0,USA,FL,Weston,Fort Lauderdale,0,0,2,6088273.0,2009-06-29,2009-06-29,1,1
c:44861,Company,,Smish,software,closed,2009-04-01,2010-03-29,12.0,USA,CA,Aliso Viejo,Los Angeles,0,0,1,2000000.0,,,0,3
c:44884,Company,,Qovia,software,operating,2002-01-01,2006-06-08,53.0,USA,MD,Frederick,Washington DC,0,0,1,7160000.0,2007-03-15,2007-03-15,1,1
c:44886,Company,,UP Web Game GmbH,games_video,operating,2009-10-29,2011-02-08,15.0,DEU,,Cologne,Cologne,0,0,2,0.0,2010-01-01,2010-09-01,2,3
c:44888,Company,,Goomzee,enterprise,operating,2003-01-01,2012-11-23,119.0,USA,MN,Missoula,unknown,0,0,2,1685000.0,2010-03-30,2010-03-30,1,1
c:44894,Company,,iGlue,search,closed,2007-08-25,2010-05-25,33.0,HUN,,Budapest,Budapest,0,0,3,1100000.0,2008-03-01,2011-06-01,2,2
c:44917,Company,,Klarna,ecommerce,operating,2005-01-01,2011-12-09,83.0,SWE,,Stockholm,Stockholm,0,0,4,166280000.0,2012-05-24,2013-10-28,2,11
c:44920,Company,,Kaiam,semiconductor,operating,2009-01-01,2013-04-26,52.0,USA,CA,Newark,SF Bay,0,0,4,32229479.0,2013-04-01,2013-04-01,1,6
c:44921,Company,,Electrikus,hardware,operating,2009-01-01,2010-03-30,15.0,USA,PA,Bethlahem,Bethlahem,0,0,1,5000.0,,,0,0
c:44922,Company,,Tutor Trove,software,operating,2007-01-01,2010-03-30,39.0,USA,CT,New Haven,New Haven,0,0,1,110000.0,,,0,0
c:44927,Company,,10-20 Media,ecommerce,operating,2001-01-01,2011-12-28,132.0,USA,MD,Woodbine,Washington DC,0,0,3,1550000.0,,,0,0
c:44929,Company,,WikiMart.ru,ecommerce,operating,2008-01-01,2010-08-09,31.0,RUS,,Moscow,Moscow,0,0,3,12000000.0,2009-09-01,2011-03-03,2,2
c:44944,Company,,Saladax Biomedical,biotech,operating,2004-01-01,2013-03-05,110.0,USA,PA,Bethlehem,Bethlehem,0,0,3,39800000.0,2009-09-01,2009-09-01,1,2
c:44945,Company,,Apex Learning,education,operating,1997-01-01,2013-06-19,198.0,USA,WA,Seattle,Seattle,0,0,3,17261724.0,2012-01-01,2012-01-01,1,11
c:44948,Company,,Peixe Urbano,web,operating,2010-03-31,2011-12-01,20.0,BRA,,Rio de Janeiro,Rio de Janeiro,0,0,3,0.0,2011-01-12,2013-09-16,3,8
c:44953,Company,,Axentis Software,software,operating,1999-01-01,2006-01-30,85.0,USA,OH,Cleveland,Cleveland,0,0,1,9000000.0,,,0,0
c:44954,Company,,Browster,,operating,2004-01-01,2006-01-03,24.0,USA,CA,San Francisco,SF Bay,0,0,1,5800000.0,2004-01-01,2004-01-01,1,1
c:44955,Company,,9car Technology LLC,ecommerce,closed,2009-11-18,2010-01-06,2.0,CHN,,Beijing,Beijing,0,0,2,80000.0,,,0,3
c:44957,Company,,Market6,software,operating,2002-01-01,2006-06-06,53.0,USA,IL,Deerfield,Chicago,0,0,1,5500000.0,2006-01-01,2006-01-01,1,6
c:44959,Company,,Hexago,,operating,1997-01-01,2006-04-24,112.0,CAN,,,Canada - Other,0,0,1,5280000.0,,,0,0
c:44960,Company,,Kekanto,social,operating,2010-03-15,2013-01-07,34.0,BRA,,Sao Paulo,Sao Paulo,0,0,5,11059557.0,2010-09-13,2012-07-08,3,11
c:44962,Company,,Empathy Marketing,advertising,operating,2000-01-01,2006-10-16,81.0,IRL,,Dublin,Dublin,0,0,1,4651033.0,,,0,0
c:44970,Company,,Crunch Accounting,web,operating,2008-06-16,2010-10-14,28.0,GBR,,Hove,Hove,0,0,3,1219418.0,2007-06-16,2012-12-20,2,3
c:44976,Company,,Crowdcast,software,acquired,2007-01-01,2010-06-10,41.0,USA,CA,San Francisco,SF Bay,0,0,1,6000000.0,2011-01-01,2012-09-18,2,6
c:44978,Company,,iMusicTweet,games_video,operating,2008-01-01,2009-01-01,12.0,,,,unknown,0,0,1,5000.0,2009-01-24,2009-01-24,1,1
c:44979,Company,,"HireIQ Solutions, Inc",software,operating,2009-01-01,2011-03-02,26.0,USA,GA,Cumming,Atlanta,0,0,2,637500.0,,,0,0
c:44980,Company,,WhoSay,games_video,operating,2010-01-01,2012-07-24,31.0,USA,NY,New York,New York,0,0,4,20460000.0,2012-04-30,2013-02-04,2,8
c:44981,Company,,IO Semiconductor,semiconductor,operating,2008-01-01,2010-03-31,27.0,USA,CA,San Diego,San Diego,0,0,1,1000000.0,,,0,0
c:44985,Company,,Shaser,biotech,operating,2004-01-01,2010-03-31,75.0,USA,MA,Woburn,Boston,0,0,1,2999999.0,2011-08-10,2011-08-10,1,3
c:44993,Company,,Interactive Mobile Advertising,advertising,operating,2010-01-01,2010-03-31,3.0,USA,CT,Norwalk,New York,0,0,1,375141.0,,,0,0
c:44995,Company,,Local Matters,search,operating,2002-01-01,2005-11-01,46.0,USA,CO,Denver,Denver,0,0,2,35000000.0,2011-07-05,2011-07-05,1,4
c:450,Company,,BitTorrent,web,operating,2004-09-01,2008-09-16,48.0,USA,CA,San Francisco,SF Bay,0,0,3,40750000.0,2012-03-01,2013-11-05,5,29
c:4500,Company,,Priceline,ecommerce,operating,1998-01-01,1998-12-01,11.0,USA,CT,Norwalk,New York,0,0,3,77336990.0,2005-04-01,2013-07-18,2,13
c:45001,Company,,AppSense,enterprise,operating,1996-09-01,2012-06-06,189.0,GBR,,Warrington,Warrington,1,1,2,70978783.0,2012-02-22,2013-05-01,2,15
c:45012,Company,,Bplats,enterprise,operating,2006-11-17,2009-12-07,37.0,JPN,,Tokyo,Tokyo,0,0,2,5049575.0,2006-11-17,2006-11-17,1,3
c:45014,Company,,Bread,advertising,acquired,2011-01-01,2011-02-01,1.0,USA,CA,San Francisco,SF Bay,0,0,2,3500000.0,2011-01-01,2011-06-14,2,2
c:45017,Company,,Assay Depot,biotech,operating,2007-01-01,2011-06-07,53.0,USA,CA,San Diego,San Diego,0,0,2,3500000.0,2011-05-01,2011-05-01,1,4
c:45018,Company,,CableMatrix Technologies,software,operating,2003-01-01,2006-11-21,47.0,USA,IL,Des Plaines,Chicago,0,0,1,5000000.0,,,0,0
c:45020,Company,,Ugenie,web,operating,2006-01-01,2006-11-03,10.0,USA,CA,Palo Alto,SF Bay,0,0,1,5000000.0,2006-01-01,2006-01-01,1,1
c:45027,Company,,Invision.com,network_hosting,acquired,1995-01-01,2006-01-31,133.0,,,,unknown,0,0,1,5000000.0,1995-09-01,1995-09-01,1,1
c:45034,Company,,InfoGin,mobile,operating,2000-04-01,2006-01-01,69.0,ISR,,,Israel - Other,0,0,1,5000000.0,2010-01-01,2010-01-01,1,8
c:45040,Company,,Vibe Solutions Group,,operating,2004-01-01,2006-01-01,24.0,USA,MO,St. Louis,Saint Louis,0,0,1,4800000.0,,,0,0
c:45042,Company,,Digital Music India,,operating,2004-01-01,2006-12-23,36.0,IND,,Mumbai,Mumbai,0,0,1,4500000.0,,,0,0
c:4505,Company,,TeachStreet,web,acquired,2007-01-01,2009-05-27,29.0,USA,WA,Seattle,Seattle,0,0,3,3450000.0,2008-10-06,2013-03-11,3,5
c:4507,Company,,Travora Networks,travel,acquired,2003-01-01,2010-10-19,94.0,UMI,NY,New York,New York,0,0,3,30500000.0,2009-06-26,2012-04-24,4,17
c:45074,Company,,Brightleaf,legal,operating,2006-01-01,2013-02-25,86.0,USA,MA,Westwood,Boston,0,0,3,6500000.0,,,0,5
c:45079,Company,,Workables,web,acquired,2010-04-01,2010-04-01,0.0,,,,unknown,0,0,1,0.0,2012-02-06,2012-02-06,1,0
c:4508,Company,,WeeWorld,web,operating,1998-03-10,2006-01-01,94.0,USA,MA,Concord,Boston,0,0,2,15500000.0,2005-05-01,2009-07-01,3,4
c:45080,Company,,Abazab,,operating,1997-01-01,2006-05-05,112.0,USA,CA,Campbell,SF Bay,0,0,1,4100000.0,,,0,0
c:45081,Company,,Billtrust,software,operating,2001-01-01,2012-11-14,142.0,USA,NJ,Jamesburg,Jamesburg,0,0,2,29000000.0,2013-01-01,2013-01-10,2,26
c:45084,Company,,CaseRev,,operating,2002-01-01,2006-08-03,55.0,USA,SC,Columbia,"Columbia, SC",0,0,1,4000000.0,,,0,0
c:45087,Company,,Funtigo Corporation,,operating,2002-01-01,2006-06-19,54.0,USA,CA,San Francisco,SF Bay,0,0,1,4000000.0,,,0,0
c:4509,Company,,Nagi,software,operating,2006-03-15,2007-03-07,12.0,EST,,Tallinn,Tallinn,0,0,1,131350.0,,,0,2
c:45093,Company,,Clifton,semiconductor,operating,2000-01-01,2013-07-02,162.0,EST,,Tartu,Tartu,0,0,2,2000000.0,,,0,1
c:45106,Company,,Olaworks,software,acquired,2006-01-11,2007-01-09,12.0,KOR,,Seoul,Seoul,0,0,1,4000000.0,,,0,0
c:4511,Company,,Muxlim,web,closed,2006-11-21,2007-09-12,10.0,FIN,,Helsinki,Helsinki,0,0,1,0.0,2009-10-02,2009-10-02,1,3
c:45110,Company,,Spoofem.com,web,operating,2009-01-01,2010-04-02,15.0,USA,GA,Norcross,Atlanta,0,0,1,147000.0,,,0,0
c:45111,Company,,Entertainment Media Works,software,closed,2004-07-01,2007-02-26,32.0,USA,NY,New York,New York,0,0,1,4000000.0,2004-07-01,2004-07-01,1,1
