object_id,rounds_total,last_funding_round_type,number_of_participants
c:25858,3.0,venture,0.0
c:258580,,,
c:258581,,,
c:258582,,,
c:258583,,,
c:258584,,,
c:258585,,,
c:258586,,,
c:258587,,,
c:258588,,,
c:258589,,,
c:25859,1.0,angel,0.0
c:258590,1.0,venture,0.0
c:258591,,,
c:258592,,,
c:258593,,,
c:258594,,,
c:258596,,,
c:258597,,,
c:258598,,,
c:258599,,,
c:258600,,,
c:258601,,,
c:258602,1.0,angel,0.0
c:258603,1.0,venture,0.0
c:258604,1.0,venture,0.0
c:258605,,,
c:258607,,,
c:258608,,,
c:258609,,,
c:25861,,,
c:258610,1.0,series-b,1.0
c:258611,,,
c:258612,,,
c:258613,,,
c:258614,1.0,venture,1.0
c:258615,,,
c:258617,,,
c:258618,,,
c:258619,,,
c:258620,2.0,series-a,0.0
c:258621,,,
c:258622,,,
c:258623,1.0,venture,1.0
c:258624,,,
c:258625,,,
c:258626,,,
c:258627,,,
c:258628,2.0,other,0.0
c:258629,,,
c:25863,,,
c:258630,,,
c:258631,,,
c:258632,,,
c:258633,,,
c:258634,,,
c:258635,1.0,private-equity,1.0
c:258636,,,
c:258637,2.0,angel,1.0
c:258638,,,
c:258639,,,
c:258640,,,
c:258641,1.0,venture,1.0
c:258642,,,
c:258643,,,
c:258644,,,
c:258646,,,
c:258647,,,
c:258648,,,
c:258649,,,
c:258650,,,
c:258651,,,
c:258652,,,
c:258653,,,
c:258654,,,
c:258655,,,
c:258656,,,
c:258658,,,
c:258659,,,
c:258660,,,
c:258661,,,
c:258662,,,
c:258663,1.0,angel,1.0
c:258664,,,
c:258665,,,
c:258666,,,
c:258668,,,
c:258669,,,
c:25867,2.0,venture,1.0
c:258671,,,
c:258672,1.0,other,0.0
c:258673,,,
c:258676,,,
c:258677,1.0,,
c:258678,,,
c:258679,,,
c:25868,,,
c:258680,,,
c:258681,,,
c:258682,,,
c:258683,,,
c:258684,,,
c:258685,,,
c:258686,,,
c:258687,,,
c:258688,,,
c:258689,,,
c:25869,,,
c:258690,,,
c:258692,,,
c:258693,,,
c:258694,,,
c:258695,,,
c:258696,,,
c:258697,,,
c:258698,,,
c:2587,,,
c:25870,5.0,series-c+,9.0
c:258700,,,
c:258701,,,
c:258702,,,
c:258703,,,
c:258704,,,
c:258705,,,
c:258706,1.0,angel,1.0
c:258707,,,
c:258708,,,
c:258709,,,
c:25871,2.0,venture,5.0
c:258710,,,
c:258711,,,
c:258712,,,
c:258713,,,
c:258714,,,
c:258715,,,
c:258716,,,
c:258718,,,
c:258719,,,
c:25872,1.0,series-b,3.0
c:258721,,,
c:258723,,,
c:258724,,,
c:258725,,,
c:258726,,,
c:258727,,,
c:258728,,,
c:258729,,,
c:25873,,,
c:258730,,,
c:258732,,,
c:258733,1.0,angel,0.0
c:258734,,,
c:258735,,,
c:258736,,,
c:258737,1.0,angel,0.0
c:258738,,,
c:258739,,,
c:25874,,,
c:258740,,,
c:258741,,,
c:258742,2.0,series-a,2.0
c:258743,,,
c:258744,,,
c:258745,,,
c:258746,,,
c:258747,,,
c:258748,,,
c:258749,,,
c:25875,,,
c:258750,1.0,,
c:258751,1.0,venture,1.0
c:258752,,,
c:258753,,,
c:258754,1.0,,
c:258755,1.0,angel,0.0
c:258757,,,
c:258758,,,
c:258759,,,
c:25876,,,
c:258760,,,
c:258761,,,
c:258763,,,
c:258764,2.0,venture,0.0
c:258765,,,
c:258766,,,
c:258767,,,
c:258768,,,
c:258771,,,
c:258772,,,
c:258773,,,
c:258774,1.0,angel,1.0
c:258775,,,
c:258776,,,
c:258777,,,
c:258778,1.0,other,0.0
c:258779,,,
c:258780,1.0,series-a,1.0
c:258781,,,
c:258782,,,
c:258783,,,
c:258784,2.0,venture,0.0
c:258785,,,
c:258786,,,
c:258787,,,
c:258788,,,
c:258789,,,
c:25879,,,
c:258790,,,
c:258791,,,
c:258792,1.0,angel,1.0
c:258793,,,
c:258794,,,
c:258795,,,
c:258796,,,
c:258797,,,
c:258798,,,
c:258799,,,
c:25880,,,
c:258800,,,
c:258801,,,
c:258802,,,
c:258803,,,
c:258804,,,
c:258805,,,
c:258806,,,
c:258807,,,
c:258808,,,
c:258809,,,
c:25881,,,
c:258810,,,
c:258811,,,
c:258812,,,
c:258813,,,
c:258814,,,
c:258815,,,
c:258816,,,
c:258818,,,
c:258819,,,
c:25882,,,
c:258820,,,
c:258823,,,
c:258824,,,
c:258825,1.0,angel,0.0
c:258826,,,
c:258827,,,
c:258828,,,
c:258829,,,
c:258830,,,
c:258831,,,
c:258832,1.0,series-a,1.0
c:258833,,,
c:258834,,,
c:258835,,,
c:258836,,,
c:258837,,,
c:258838,,,
c:258839,,,
c:258840,,,
c:258841,,,
c:258842,,,
c:258843,,,
c:258844,,,
c:258845,,,
c:258846,,,
c:258847,2.0,series-b,5.0
c:258848,1.0,angel,0.0
c:258849,,,
c:258850,,,
c:258851,,,
c:258852,,,
c:258853,,,
c:258854,,,
c:258855,,,
c:258856,,,
c:258857,,,
c:258858,,,
c:258859,,,
c:25886,,,
c:258860,,,
c:258861,,,
c:258862,,,
c:258863,,,
c:258864,,,
c:258865,,,
c:258866,,,
c:258867,,,
c:258868,,,
c:258869,,,
c:258870,,,
c:258871,,,
c:258872,,,
c:258873,,,
c:258874,,,
c:258875,,,
c:258876,4.0,venture,0.0
c:258877,,,
c:258878,,,
c:258879,,,
c:258881,,,
c:258882,1.0,angel,0.0
c:258883,,,
c:258884,,,
c:258885,4.0,venture,0.0
c:258887,,,
c:258888,,,
c:258889,1.0,angel,1.0
c:25889,,,
c:258890,,,
c:258891,,,
c:258892,1.0,venture,0.0
c:258893,,,
c:258895,2.0,private-equity,0.0
c:258896,,,
c:258897,,,
c:258898,1.0,venture,0.0
c:258899,,,
c:25890,,,
c:258900,,,
c:258901,2.0,venture,1.0
c:258902,,,
c:258903,,,
c:258904,,,
c:258906,2.0,venture,0.0
c:258907,,,
c:258908,,,
c:258909,1.0,angel,0.0
c:25891,,,
c:258910,,,
c:258911,,,
c:258912,,,
c:258913,,,
c:258914,,,
c:258915,2.0,other,0.0
c:258916,,,
c:258917,1.0,venture,0.0
c:258918,,,
c:258919,,,
c:258921,,,
c:258922,,,
c:258923,1.0,venture,0.0
c:258924,,,
c:258925,,,
c:258926,1.0,venture,0.0
c:258927,1.0,venture,0.0
c:258928,,,
c:25893,,,
c:258931,1.0,venture,0.0
c:258932,,,
c:258933,2.0,series-a,0.0
c:258934,,,
c:258935,,,
c:258936,,,
c:258937,,,
c:258938,,,
c:258939,1.0,series-a,0.0
c:25894,,,
c:258940,,,
c:258941,,,
c:258942,2.0,venture,0.0
c:258943,,,
c:258944,,,
c:258945,,,
c:258946,,,
c:258947,,,
c:258948,1.0,other,0.0
c:258949,,,
c:258950,,,
c:258951,,,
c:258952,,,
c:258953,,,
c:258954,,,
c:258955,,,
c:258956,2.0,private-equity,0.0
c:258957,1.0,private-equity,1.0
c:258958,1.0,angel,0.0
c:258959,,,
c:25896,,,
c:258960,,,
c:258961,,,
c:258962,,,
c:258963,1.0,angel,0.0
c:258964,,,
c:258968,2.0,venture,0.0
c:258969,,,
c:25897,,,
c:258970,,,
c:258971,,,
c:258972,,,
c:258973,1.0,venture,0.0
c:258974,,,
c:258975,,,
c:258976,2.0,venture,0.0
c:258977,,,
c:258978,1.0,series-a,8.0
c:258979,,,
c:25898,1.0,angel,1.0
c:258980,2.0,series-a,5.0
c:258981,,,
c:258982,,,
c:258983,,,
c:258984,3.0,venture,0.0
c:258985,1.0,angel,0.0
c:258986,2.0,angel,2.0
c:258987,1.0,venture,0.0
c:258988,1.0,venture,3.0
c:258989,1.0,series-a,1.0
c:25899,1.0,venture,3.0
c:258990,,,
c:258991,1.0,other,0.0
c:258992,2.0,series-b,7.0
c:258993,,,
c:258994,,,
c:258995,,,
c:258997,,,
c:258998,,,
c:258999,,,
c:259,1.0,series-a,0.0
c:2590,,,
c:25900,1.0,series-a,0.0
c:259000,,,
c:259002,,,
c:259003,2.0,other,3.0
c:259004,,,
c:259005,,,
c:259006,,,
c:259007,,,
c:259008,,,
c:259009,,,
c:25901,2.0,venture,0.0
c:259010,,,
c:259011,,,
c:259012,,,
c:259013,,,
c:259014,,,
c:259015,,,
c:259016,,,
c:259017,,,
c:259018,,,
c:259019,,,
c:25902,1.0,series-a,0.0
c:259020,,,
c:259021,,,
c:259022,,,
c:259023,1.0,angel,2.0
c:259024,,,
c:259025,1.0,series-a,7.0
c:259026,,,
c:259027,,,
c:259028,1.0,,
c:259029,,,
c:25903,1.0,venture,2.0
c:259030,,,
c:259031,,,
c:259032,,,
c:259033,1.0,series-a,2.0
c:259034,,,
c:259035,,,
c:259036,,,
c:259037,,,
c:259038,,,
c:259039,,,
c:25904,,,
c:259040,,,
c:259041,,,
c:259042,,,
c:259043,,,
c:259044,,,
c:259045,,,
c:259046,,,
c:259047,,,
c:259048,,,
c:259049,,,
c:25905,,,
c:259050,,,
c:259051,1.0,angel,0.0
c:259052,,,
c:259054,,,
c:259055,,,
c:259056,,,
c:259057,,,
c:259058,,,
c:259059,,,
c:259060,,,
c:259061,,,
c:259062,,,
c:259063,1.0,crowdfunding,0.0
c:259064,,,
c:259065,,,
c:259066,,,
c:259067,,,
c:259068,,,
c:259069,,,
c:25907,1.0,private-equity,0.0
c:259070,,,
c:259071,,,
c:259072,,,
c:259073,,,
c:259074,,,
c:259075,,,
c:259076,,,
c:259078,,,
c:25908,,,
c:259080,,,
c:259081,,,
c:259082,,,
c:259083,,,
c:259084,,,
c:259085,,,
c:259086,,,
c:259087,,,
c:259088,,,
c:259089,,,
c:25909,2.0,venture,11.0
c:259090,,,
c:259091,,,
c:259092,,,
c:259093,,,
c:259095,,,
c:259096,,,
c:259097,,,
c:259098,1.0,series-b,1.0
c:259099,,,
c:2591,,,
c:259100,3.0,venture,0.0
c:259101,,,
c:259103,,,
c:259104,,,
c:259105,,,
c:259106,,,
c:259108,,,
c:259109,,,
c:25911,2.0,venture,0.0
c:259110,,,
c:259111,1.0,series-b,3.0
c:259112,1.0,other,1.0
c:259113,,,
c:259114,,,
c:259115,,,
c:259116,,,
c:259117,,,
c:259118,,,
c:259119,,,
c:25912,3.0,venture,4.0
c:259120,,,
c:259121,,,
c:259122,,,
c:259123,1.0,venture,0.0
c:259124,1.0,venture,1.0
c:259125,,,
c:259126,,,
c:259127,,,
c:259128,,,
c:259129,,,
c:25913,2.0,venture,8.0
c:259130,1.0,private-equity,1.0
c:259132,,,
c:259133,,,
c:259135,,,
c:259136,,,
c:259137,1.0,,
c:259138,,,
c:259139,1.0,venture,0.0
c:25914,4.0,venture,9.0
c:259140,,,
c:259141,,,
c:259142,,,
c:259143,,,
c:259144,,,
c:259145,1.0,series-b,0.0
c:259146,,,
c:259147,1.0,series-a,0.0
c:259148,,,
c:259149,,,
c:25915,1.0,venture,1.0
c:259150,,,
c:259151,,,
c:259152,,,
c:259153,,,
c:259154,1.0,series-c+,0.0
c:259155,,,
c:259156,,,
c:259157,,,
c:259158,,,
c:25916,1.0,venture,1.0
c:259160,,,
c:259161,,,
c:259162,,,
c:259163,,,
c:259164,,,
c:259165,,,
c:259166,,,
c:259167,,,
c:259168,,,
c:259169,,,
c:25917,1.0,series-a,2.0
c:259170,,,
c:259171,,,
c:259172,,,
c:259174,,,
c:259175,,,
c:259176,,,
c:259177,,,
c:259178,,,
c:259179,,,
c:259181,,,
c:259182,,,
c:259183,,,
c:259184,,,
c:259185,,,
c:259186,,,
c:259187,,,
c:259188,,,
c:259189,1.0,other,0.0
c:259190,,,
c:259191,,,
c:259192,,,
c:259193,1.0,venture,0.0
c:259194,2.0,angel,0.0
c:259195,,,
c:259196,,,
c:259197,,,
c:259198,1.0,series-a,0.0
c:259199,1.0,angel,1.0
c:2592,,,
c:259200,,,
c:259201,1.0,series-b,0.0
c:259202,,,
c:259203,,,
c:259204,,,
c:259205,,,
c:259206,,,
c:259207,,,
c:259208,,,
c:259209,,,
c:259210,2.0,venture,0.0
c:259211,,,
c:259212,,,
c:259213,,,
c:259214,,,
c:259215,,,
c:259217,,,
c:259218,,,
c:259219,,,
c:25922,2.0,series-c+,8.0
c:259220,,,
c:259221,,,
c:259223,,,
c:259224,,,
c:259225,,,
c:259226,1.0,private-equity,0.0
c:259227,,,
c:259228,,,
c:259229,2.0,other,0.0
c:25923,,,
c:259230,,,
c:259231,,,
c:259232,,,
c:259233,,,
c:259234,,,
c:259235,,,
c:259236,,,
c:259237,1.0,series-a,2.0
c:259238,,,
c:259239,,,
c:25924,,,
c:259240,,,
c:259241,,,
c:259242,,,
c:259243,,,
c:259244,,,
c:259245,,,
c:259246,,,
c:259247,,,
c:259248,,,
c:259249,,,
c:25925,,,
c:259250,1.0,angel,1.0
c:259251,1.0,series-a,0.0
c:259252,,,
c:259253,,,
c:259254,1.0,venture,0.0
c:259255,,,
c:259256,,,
c:259257,,,
c:259258,,,
c:259259,1.0,series-b,2.0
c:25926,,,
c:259260,1.0,angel,0.0
c:259261,,,
c:259262,,,
c:259263,,,
c:259264,,,
c:259265,,,
c:259266,,,
c:259267,,,
c:259268,,,
c:259269,,,
c:25927,,,
c:259271,,,
c:259272,,,
c:259273,,,
c:259274,2.0,private-equity,0.0
c:259275,2.0,venture,0.0
c:259276,,,
c:259277,,,
c:259278,,,
c:259279,,,
c:25928,,,
c:259280,,,
c:259281,,,
c:259282,1.0,venture,0.0
c:259283,1.0,venture,0.0
c:259284,,,
c:259285,1.0,angel,0.0
c:259286,,,
c:259287,,,
c:259288,1.0,other,1.0
c:259289,,,
c:25929,1.0,venture,1.0
c:259290,,,
c:259291,1.0,angel,0.0
c:259292,,,
c:259293,,,
c:259294,,,
c:259295,,,
c:259296,,,
c:259297,,,
c:259298,,,
c:259299,,,
c:2593,3.0,series-b,5.0
c:25930,,,
c:259300,1.0,angel,0.0
c:259301,,,
c:259302,,,
c:259303,,,
c:259304,1.0,private-equity,0.0
c:259305,,,
c:259306,,,
c:259307,,,
c:259308,,,
c:25931,,,
c:259311,,,
c:259312,,,
c:259313,,,
c:259314,,,
c:259315,,,
c:259316,,,
c:259317,,,
c:259318,,,
c:259319,,,
c:259320,,,
c:259321,,,
c:259322,,,
c:259325,1.0,angel,1.0
c:259326,,,
c:259327,,,
c:259328,,,
c:259329,,,
c:259330,,,
c:259331,,,
c:259332,,,
c:259333,,,
c:259334,,,
c:259335,1.0,angel,4.0
c:259336,2.0,angel,0.0
c:259337,,,
c:259338,,,
c:259339,,,
c:259340,,,
c:259341,,,
c:259342,,,
c:259343,,,
c:259344,,,
c:259345,,,
c:259346,,,
c:259347,,,
c:259348,,,
c:259349,,,
c:259350,1.0,angel,1.0
c:259351,,,
c:259352,,,
c:259353,,,
c:259354,,,
c:259355,,,
c:259356,,,
c:259357,,,
c:259358,,,
c:259359,,,
c:259360,,,
c:259361,,,
c:259362,1.0,angel,0.0
c:259363,,,
c:259364,,,
c:259365,,,
c:259366,,,
c:259367,,,
c:259368,,,
c:259369,,,
c:259370,,,
c:259371,,,
c:259372,,,
c:259373,,,
c:259374,,,
c:259375,,,
c:259376,,,
c:259377,,,
c:259378,,,
c:259379,,,
c:25938,,,
c:259384,,,
c:259385,,,
c:259386,,,
c:259387,,,
c:259388,,,
c:259389,,,
c:259390,,,
c:259391,,,
c:259392,,,
c:259393,,,
c:259395,,,
c:259396,,,
c:259397,,,
c:259398,,,
c:259399,,,
c:2594,,,
c:25940,,,
c:259400,,,
c:259401,,,
c:259402,,,
c:259403,,,
c:259404,,,
c:259405,,,
c:259406,,,
c:259407,,,
c:259408,,,
c:259409,,,
c:259410,,,
c:259411,,,
c:259412,,,
c:259413,,,
c:259414,,,
c:259415,,,
c:259416,1.0,venture,0.0
c:259417,,,
c:259418,,,
c:259419,,,
c:259420,,,
c:259421,,,
c:259422,,,
c:259423,,,
c:259424,,,
c:259425,,,
c:259426,1.0,series-a,0.0
c:259427,,,
c:259428,,,
c:259429,1.0,,
c:25943,1.0,series-b,2.0
c:259430,,,
c:259431,,,
c:259432,,,
c:259433,,,
c:259434,,,
c:259435,,,
c:259436,,,
c:259437,,,
c:259438,,,
c:259439,,,
c:25944,2.0,venture,8.0
c:259440,,,
c:259441,,,
c:259442,,,
c:259443,,,
c:259444,,,
c:259445,,,
c:259446,1.0,private-equity,1.0
c:259447,,,
c:259448,,,
c:259449,,,
c:25945,6.0,private-equity,5.0
c:259450,,,
c:259451,,,
c:259452,,,
c:259453,,,
c:259454,,,
c:259455,,,
c:259456,,,
c:259457,,,
c:259458,,,
c:259459,,,
c:25946,,,
c:259460,,,
c:259461,,,
c:259462,,,
c:259463,,,
c:259464,,,
c:259465,,,
c:259466,,,
c:259467,,,
c:259468,,,
c:259469,,,
c:25947,,,
c:259470,,,
c:259471,,,
c:259473,,,
c:259474,,,
c:25948,,,
c:259481,,,
c:259482,,,
c:259483,,,
c:259484,,,
c:259485,,,
c:259486,,,
c:259487,,,
c:259488,,,
c:259489,,,
c:25949,,,
c:259490,,,
c:259491,,,
c:259492,,,
c:259493,,,
c:259494,,,
c:259495,,,
c:259496,,,
c:259497,,,
c:259498,,,
c:259499,,,
c:25950,1.0,series-b,4.0
c:259500,,,
c:259501,,,
c:259502,,,
c:259503,,,
c:259504,,,
c:259505,,,
c:259506,,,
c:259507,,,
c:259508,,,
c:259509,,,
c:259510,,,
c:259511,,,
c:259512,,,
c:259513,,,
c:259514,,,
c:259515,,,
c:259516,,,
c:259517,,,
c:259518,,,
c:259519,3.0,venture,0.0
c:25952,2.0,angel,0.0
c:259520,,,
c:259521,1.0,angel,0.0
c:259522,,,
c:259523,,,
c:259524,,,
c:259525,,,
c:259526,1.0,other,0.0
c:259527,,,
c:259528,,,
c:259529,1.0,angel,1.0
c:25953,,,
c:259530,2.0,venture,1.0
c:259531,,,
c:259532,,,
c:259533,,,
c:259534,,,
c:259535,2.0,series-b,0.0
c:259537,1.0,,
c:259538,,,
c:259539,,,
c:25954,,,
c:259540,,,
c:259541,,,
c:259542,,,
c:259543,,,
c:259544,,,
c:259545,,,
c:259546,,,
c:259547,,,
c:259548,,,
c:259549,,,
c:25955,,,
c:259550,,,
c:259551,,,
c:259552,,,
c:259553,,,
c:259554,,,
c:259555,,,
c:259556,,,
c:259558,,,
c:259559,,,
c:25956,,,
c:259560,,,
c:259561,,,
c:259562,,,
c:259563,,,
c:259564,,,
c:259565,1.0,angel,0.0
c:259566,,,
c:259567,,,
c:259568,,,
c:259569,,,
c:25957,,,
c:259570,,,
c:259571,,,
c:259572,,,
c:259573,,,
c:259574,,,
c:259575,,,
c:259576,,,
c:259577,,,
c:259578,,,
c:259579,,,
c:25958,,,
c:259580,,,
c:259581,1.0,venture,0.0
c:259582,,,
c:259583,,,
c:259584,,,
c:259585,,,
c:259587,,,
c:259588,,,
c:259589,,,
c:25959,1.0,venture,3.0
c:259590,1.0,venture,0.0
c:259591,,,
c:259592,,,
c:259593,,,
c:259594,,,
c:259595,,,
c:259596,2.0,series-b,3.0
c:259597,,,
c:259598,,,
c:259599,,,
c:25960,,,
c:259600,,,
c:259601,,,
c:259602,1.0,series-a,2.0
c:259603,,,
c:259604,,,
c:259605,,,
c:259606,,,
c:259607,,,
c:259608,,,
c:259609,,,
c:25961,2.0,venture,1.0
c:259610,1.0,angel,0.0
c:259611,,,
c:259612,,,
c:259613,,,
c:259614,,,
c:259615,,,
c:259616,,,
c:259617,,,
c:259618,,,
c:259619,,,
c:25962,2.0,venture,3.0
c:259621,,,
c:259622,,,
c:259623,,,
c:259624,,,
c:259625,,,
c:259626,,,
c:259627,,,
c:259628,1.0,other,0.0
c:259629,,,
c:25963,3.0,private-equity,5.0
c:259630,,,
c:259631,,,
c:259632,,,
c:259633,,,
c:259634,,,
c:259635,,,
c:259636,,,
c:259637,,,
c:259638,,,
c:259639,,,
c:25964,1.0,series-a,2.0
c:259640,,,
c:259641,,,
c:259642,,,
c:259643,,,
c:259644,,,
c:259645,,,
c:259646,,,
c:259647,,,
c:259648,,,
c:259649,,,
c:25965,,,
c:259650,,,
c:259651,,,
c:259652,,,
c:259653,,,
c:259654,,,
c:259655,1.0,private-equity,1.0
c:259656,,,
c:259657,,,
c:259658,,,
c:259659,,,
c:25966,,,
c:259660,,,
c:259661,,,
c:259662,,,
c:259663,2.0,venture,0.0
c:259664,,,
c:259665,1.0,venture,0.0
c:259667,,,
c:259668,,,
c:259669,,,
c:25967,,,
c:259670,1.0,crowdfunding,1.0
c:259671,,,
c:259672,1.0,other,0.0
c:259673,,,
c:259674,,,
c:259675,,,
c:259676,,,
c:259677,,,
c:259678,,,
c:259679,,,
c:25968,3.0,series-c+,3.0
c:259680,,,
c:259681,,,
c:259682,,,
c:259683,,,
c:259684,,,
c:259685,1.0,,
c:259686,,,
c:259687,,,
c:259688,,,
c:259689,,,
c:259691,1.0,venture,1.0
c:259692,,,
c:259693,,,
c:259694,1.0,venture,0.0
c:259695,1.0,series-a,0.0
c:259696,1.0,venture,4.0
c:259697,1.0,private-equity,0.0
c:259698,,,
c:259699,1.0,venture,0.0
c:2597,,,
c:259701,,,
c:259702,1.0,angel,4.0
c:259703,,,
c:259704,1.0,angel,1.0
c:259705,,,
c:259706,,,
c:259707,,,
c:259708,,,
c:259709,1.0,angel,0.0
c:25971,1.0,series-b,5.0
c:259710,,,
c:259712,,,
c:259713,,,
c:259714,,,
c:259715,,,
c:259716,,,
c:259717,,,
c:259718,,,
c:259719,,,
c:25972,2.0,series-a,3.0
c:259721,,,
c:259723,,,
c:259724,,,
c:259725,1.0,angel,0.0
c:259726,,,
c:259727,,,
c:259728,,,
c:259730,,,
c:259731,,,
c:259732,,,
c:259733,1.0,crowdfunding,0.0
c:259735,1.0,,
c:259736,1.0,angel,0.0
c:259737,,,
c:259738,,,
c:259739,,,
c:25974,,,
c:259740,,,
c:259741,1.0,,
c:259742,2.0,private-equity,0.0
c:259743,,,
c:259745,,,
c:259746,,,
c:259747,,,
c:259748,,,
c:259749,,,
c:25975,,,
c:259750,,,
c:259751,,,
c:259752,,,
c:259753,,,
c:259754,,,
c:259755,,,
c:259759,,,
c:25976,,,
c:259760,,,
c:259761,,,
c:259762,,,
c:259763,1.0,angel,1.0
c:259766,,,
c:259767,1.0,angel,1.0
c:259768,,,
c:25977,1.0,series-a,1.0
c:259771,1.0,angel,1.0
c:259772,,,
c:259773,,,
c:259774,,,
c:259775,,,
c:259776,,,
c:259777,,,
c:259778,,,
c:259779,,,
c:25978,1.0,venture,1.0
c:259780,,,
c:259781,,,
c:259785,,,
c:259786,,,
c:259787,,,
c:259788,,,
c:259789,,,
c:25979,,,
c:259790,,,
c:259791,,,
c:259792,,,
c:259793,,,
c:259794,,,
c:259795,,,
c:259796,,,
c:259797,,,
c:259798,1.0,angel,1.0
c:259799,,,
c:2598,,,
c:259801,,,
c:259802,,,
c:259803,,,
c:259804,,,
c:259805,1.0,venture,1.0
c:259806,,,
c:259808,,,
c:259809,,,
c:25981,,,
c:259810,,,
c:259811,1.0,venture,0.0
c:259812,,,
c:259813,,,
c:259814,,,
c:259815,1.0,angel,3.0
c:259816,2.0,venture,0.0
c:259817,1.0,angel,0.0
c:259818,,,
c:259819,,,
c:25982,,,
c:259820,1.0,angel,0.0
c:259821,2.0,other,0.0
c:259822,,,
c:259824,,,
c:259825,,,
c:259828,,,
c:259829,,,
c:25983,2.0,venture,3.0
c:259830,,,
c:259831,,,
c:259832,,,
c:259833,,,
c:259834,,,
c:259835,,,
c:259836,1.0,other,0.0
c:259837,,,
c:259838,,,
c:259839,,,
c:25984,1.0,venture,3.0
c:259840,1.0,venture,0.0
c:259841,,,
c:259842,,,
c:259843,,,
c:259844,,,
c:259845,,,
c:259846,,,
c:259847,3.0,venture,0.0
c:259848,,,
c:259849,,,
c:25985,,,
c:259850,,,
c:259851,,,
c:259852,,,
c:259853,,,
c:259854,,,
c:259855,,,
c:259856,,,
c:259857,,,
c:259858,,,
c:259859,,,
c:25986,1.0,series-a,1.0
c:259860,,,
c:259862,,,
c:259863,,,
c:259864,,,
c:259866,1.0,angel,0.0
c:259867,1.0,other,2.0
c:259868,,,
c:259869,,,
c:25987,1.0,series-a,2.0
c:259870,,,
c:259871,,,
c:259872,,,
c:259873,,,
c:259874,,,
c:259875,,,
c:259876,,,
c:259877,,,
c:259879,,,
c:25988,,,
c:259880,,,
c:259881,,,
c:259882,,,
c:259883,1.0,angel,0.0
c:259884,,,
c:259885,,,
c:259886,,,
c:259887,,,
c:259888,1.0,other,0.0
c:259889,,,
c:25989,1.0,series-a,1.0
c:259891,,,
c:259892,,,
c:259893,,,
c:259894,,,
c:259895,1.0,other,0.0
c:259896,,,
c:259899,,,
c:2599,,,
c:259900,,,
c:259901,,,
c:259902,,,
c:259903,,,
c:259904,2.0,venture,0.0
c:259905,,,
c:259906,,,
c:259907,,,
c:259908,1.0,crowdfunding,0.0
c:259909,,,
c:25991,4.0,series-a,6.0
c:259910,,,
c:259911,,,
c:259912,,,
c:259913,,,
c:259914,,,
c:259915,,,
c:259916,,,
c:259917,,,
c:259918,,,
c:259919,,,
c:25992,,,
c:259920,,,
c:259921,,,
c:259922,,,
c:259923,,,
c:259924,,,
c:259925,,,
c:259926,1.0,angel,0.0
c:259927,,,
c:259928,,,
c:259929,1.0,venture,0.0
c:25993,3.0,venture,6.0
c:259930,2.0,venture,1.0
c:259931,,,
c:259932,2.0,other,0.0
c:259933,,,
c:259934,,,
c:259935,,,
c:259936,,,
c:259938,1.0,angel,0.0
c:259939,3.0,other,0.0
c:25994,,,
c:259941,,,
c:259942,,,
c:259943,1.0,series-b,1.0
c:259944,,,
c:259945,1.0,angel,0.0
c:259946,,,
c:259947,,,
c:259948,,,
c:259949,,,
c:25995,2.0,series-a,7.0
c:259950,1.0,angel,0.0
c:259951,,,
c:259952,1.0,venture,0.0
c:259953,,,
c:259954,,,
c:259955,,,
c:259956,1.0,venture,0.0
c:259958,,,
c:259959,,,
c:259960,1.0,angel,0.0
c:259961,2.0,other,0.0
c:259962,,,
c:259963,,,
c:259964,,,
c:259967,,,
c:259968,,,
c:259969,1.0,series-a,0.0
c:25997,1.0,angel,2.0
c:259970,,,
c:259971,,,
c:259972,,,
c:259973,2.0,venture,0.0
c:259974,2.0,venture,0.0
c:259975,,,
c:259976,,,
c:259977,,,
c:259978,,,
c:25998,,,
c:259980,,,
c:259981,,,
c:259982,,,
c:259983,1.0,venture,0.0
c:259984,,,
c:259985,,,
c:259986,,,
c:259987,,,
c:259988,,,
c:259989,,,
c:25999,,,
c:259990,,,
c:259991,,,
c:259992,,,
c:259993,,,
c:259994,2.0,angel,1.0
c:259995,,,
c:259996,1.0,venture,0.0
c:259997,1.0,venture,0.0
c:259998,,,
c:259999,,,
c:26,1.0,series-a,1.0
c:260,,,
c:2600,,,
c:26000,5.0,venture,5.0
c:260000,1.0,private-equity,0.0
c:260001,,,
c:260002,,,
c:260003,,,
c:260004,,,
c:260005,,,
c:260006,,,
c:260007,1.0,series-a,3.0
c:260008,1.0,venture,1.0
c:260009,,,
c:26001,1.0,series-a,3.0
c:260010,1.0,angel,0.0
c:260011,,,
c:260012,,,
c:260013,,,
c:260014,,,
c:260016,2.0,post-ipo,0.0
c:260018,,,
c:260019,,,
c:26002,2.0,series-b,5.0
c:260020,,,
c:260021,,,
c:260022,,,
c:260023,1.0,venture,0.0
c:260024,1.0,angel,0.0
c:260025,,,
c:260026,,,
c:260027,1.0,other,1.0
c:260028,1.0,venture,0.0
c:26003,,,
c:260030,,,
c:260031,,,
c:260032,,,
c:260033,1.0,other,0.0
c:260034,,,
c:260035,1.0,series-a,0.0
c:260036,,,
c:260037,,,
c:260038,1.0,angel,0.0
c:260039,1.0,venture,0.0
c:26004,,,
c:260040,,,
